hid,wp,age,gender,marital_status,employment,driving_licence,age_discrete,htype,hsize,nbcars,nbcars_agg,role
413499,0.1781969042974,53,1,2,1,1,5,210,2,2,2,1
221928,1.12981275598874,17,2,1,3,2,2,230,3,1,1,3
409616,1.07056579969111,80,2,3,4,2,6,10,1,0,0,1
221734,1.16747437599776,81,2,2,4,1,6,210,2,1,1,1
110898,0.63098613185202,72,1,2,4,1,6,210,2,1,1,2
406850,0.66796916861602,67,2,2,4,2,6,210,2,1,1,2
401665,2.10274136435073,36,2,2,1,1,4,220,4,2,2,2
429723,1.54094709728366,48,1,2,1,1,5,220,3,1,1,1
211629,1.98285874183807,60,2,2,1,1,5,210,2,1,1,2
326835,0.69163793877619,60,1,2,4,1,5,210,2,1,1,1
302301,0.82466011691008,44,2,4,2,1,5,30,4,3,3,2
314702,0.9665930676849,13,1,1,5,2,1,220,4,1,1,4
303312,1.11735256551189,55,1,2,1,1,5,220,4,2,2,1
328273,1.3466902199235,47,1,1,1,1,5,230,2,2,2,1
513800,2.25669890680893,34,1,2,1,1,4,210,2,1,1,2
400749,0.72089827573332,10,2,1,5,2,1,220,4,2,2,4
427909,0.73013294392438,49,2,2,1,1,5,220,4,3,3,2
414987,2.62605510855029,28,1,1,1,1,4,30,3,2,2,3
203177,1.26755676955972,68,1,2,4,1,6,210,2,1,1,2
207977,1.50979412441335,18,1,1,3,2,3,220,5,1,1,3
211583,1.58661825578283,37,1,2,1,1,4,220,4,1,1,2
515437,0.99302109214722,66,1,2,4,1,6,210,2,2,2,1
218341,0.78788460665819,65,1,2,4,1,6,210,2,1,1,1
512425,1.542609122804,31,2,2,2,1,4,220,4,1,1,2
314832,1.25651284972391,76,2,2,4,2,6,210,2,0,0,2
108416,0.50104774764692,63,2,1,1,1,5,10,1,0,0,1
420954,1.04635450730524,71,1,2,4,1,6,210,2,2,2,1
222470,2.06248739893396,67,1,2,4,1,6,220,3,1,1,1
223366,0.29268551537278,70,1,2,4,1,6,210,2,1,1,1
223494,0.5858175176417,13,1,1,5,2,1,220,5,2,2,3
314981,0.97737030833388,76,2,2,4,2,6,210,2,1,1,1
501156,2.54825602988942,44,2,2,1,1,5,220,4,1,1,2
302132,1.30183186824731,44,1,2,1,1,5,220,5,2,2,1
411751,2.10813373829551,46,1,2,1,1,5,220,5,4,4,1
322235,2.75082544133346,58,1,2,1,1,5,220,5,3,3,1
514890,2.64076087050302,38,1,1,1,1,4,210,2,1,1,2
428880,0.38628783606447,60,2,3,1,2,5,10,1,0,0,1
423320,0.36966327198285,59,2,4,1,1,5,10,1,1,1,1
401610,1.28262331548437,42,1,2,1,1,4,220,4,1,1,2
424302,1.71176535491684,22,2,1,2,1,3,220,4,2,2,4
317683,0.94448825430275,51,1,2,1,1,5,220,3,1,1,2
227473,1.23102946999531,40,1,2,1,1,4,220,3,2,2,1
428238,0.73121722155811,39,2,2,2,1,4,220,3,1,1,1
424450,1.34152476298058,33,1,2,1,1,4,220,3,1,1,2
110861,0.92208413538741,18,2,1,3,2,3,220,5,1,1,3
229594,1.51456921412947,64,1,4,2,2,5,10,1,0,0,1
402105,1.28173731093491,45,1,2,1,1,5,220,6,2,2,2
403854,0.83759808455572,40,2,2,2,1,4,220,4,2,2,1
321613,0.31756006623185,36,1,2,1,1,4,220,4,3,3,1
319872,2.202611227091,21,1,1,3,1,3,220,5,5,5,3
227975,2.31061069282138,80,2,3,4,2,6,10,1,0,0,1
515210,1.05544663586712,13,2,1,5,2,1,220,5,1,1,5
100597,0.83599792320954,62,2,2,1,2,5,210,2,1,1,2
205112,1.14971418116202,47,2,1,1,1,5,220,4,0,0,2
220424,2.25710934618624,45,2,2,1,1,5,230,3,1,1,1
429433,0.51507996636872,53,1,2,1,1,5,30,4,2,2,2
305288,0.96025868271678,40,1,1,1,1,4,220,4,1,1,2
511353,0.75051079342675,68,2,2,4,2,6,210,2,1,1,2
419126,0.64812305016997,75,1,2,4,1,6,30,2,1,1,1
306594,1.14987033899975,75,1,2,4,1,6,210,2,1,1,1
323134,0.47514699284251,68,1,2,4,1,6,210,2,1,1,1
222038,0.98092645205178,41,2,2,2,2,4,220,4,0,0,2
229871,0.30519373383619,75,1,1,4,1,6,10,1,1,1,1
223726,2.05962976612725,58,1,2,1,1,5,220,4,3,3,1
510563,2.68270656168974,29,1,2,1,1,4,220,4,1,1,1
218767,2.30014328684875,31,2,2,1,2,4,220,3,1,1,1
403483,1.05664444422921,37,1,2,1,1,4,220,3,2,2,2
221437,2.77165757539552,56,2,4,1,1,5,230,3,2,2,1
307139,2.97423600980062,48,2,4,1,1,5,230,3,1,1,1
101602,0.46223646440456,73,1,2,4,1,6,210,2,1,1,1
510412,1.44378419028883,82,2,2,4,1,6,210,2,1,1,2
403317,0.88965460198949,18,2,1,1,2,3,30,2,0,0,2
427194,1.60545909851263,47,1,2,1,1,5,220,4,1,1,1
208645,0.95012057356756,57,1,2,1,1,5,210,2,1,1,1
216723,1.79642889508433,34,1,1,1,1,4,210,2,2,2,1
212072,1.5794886535865,53,2,4,1,1,5,220,4,4,4,1
103057,1.37105411925122,45,1,1,2,1,5,220,4,2,2,1
326692,1.00148111740666,16,1,1,1,2,2,220,4,2,2,4
320562,0.78119328799738,36,2,1,2,1,4,10,1,1,1,1
428860,0.53690594303844,77,1,2,4,2,6,210,2,0,0,1
422705,1.80362966688443,6,1,1,5,2,1,220,4,2,2,3
300572,1.0961903624618,41,1,1,1,1,4,10,1,1,1,1
302057,1.06223455969288,37,2,1,1,1,4,210,2,1,1,2
315368,2.32910978459184,24,2,1,1,1,4,210,2,1,1,2
101531,0.72694002876999,67,2,2,4,2,6,210,2,1,1,2
400841,0.94382322908352,82,2,3,4,2,6,10,1,0,0,1
227717,0.7277544370983,78,2,2,4,2,6,210,2,1,1,2
509890,1.57831940243227,27,1,1,1,1,4,10,1,1,1,1
221052,1.81381547138532,40,2,2,2,2,4,220,4,1,1,2
322120,3.82505265329518,33,1,1,1,1,4,220,3,2,2,3
510181,1.51746811058194,74,1,2,4,1,6,30,3,1,1,1
321413,3.46101589209892,27,1,1,2,2,4,30,2,0,0,2
416853,1.1442983615598,63,1,2,1,1,5,210,2,2,2,1
400283,1.17060792822092,10,2,1,5,2,1,220,4,2,2,3
212151,0.61375844653593,60,2,4,1,1,5,210,2,2,2,2
412382,2.43143443558764,18,1,1,1,2,3,220,3,1,1,3
427322,1.34322439379138,12,2,1,5,2,1,220,3,1,1,3
229765,0.33590432969841,67,2,3,4,1,6,10,1,1,1,1
304225,1.39056549954957,58,2,2,1,1,5,220,3,1,1,2
504851,1.46154295485692,41,2,2,1,1,4,220,5,1,1,2
316757,0.7765389419344,42,1,1,1,1,4,10,1,0,0,1
312962,1.30399820140939,32,1,2,1,1,4,210,2,0,0,1
202412,0.46734303075136,50,2,2,2,1,5,220,4,4,4,1
416448,2.28977164277341,55,2,2,1,2,5,210,2,1,1,2
320350,1.25165618906708,15,2,1,3,2,2,230,3,1,1,3
325314,0.91060977266327,52,2,2,2,2,5,210,2,1,1,2
207933,1.52744542115769,18,1,1,3,2,3,220,5,3,3,5
306018,0.77036155209481,63,1,2,4,1,5,210,2,1,1,2
228877,0.37696081860356,73,1,2,4,2,6,210,2,1,1,1
308738,1.0148541600666,35,2,2,1,1,4,220,3,2,2,2
405666,0.60174353636254,32,2,1,1,2,4,10,1,0,0,1
508536,1.44065497422632,78,2,2,4,1,6,210,2,1,1,2
312291,0.74629684306375,43,2,2,1,1,4,220,4,2,2,2
208274,1.64738456456314,56,1,4,1,1,5,230,2,3,3,1
404420,0.9146650301333,8,2,1,5,2,1,30,6,3,3,6
226911,1.17237893351323,81,2,2,4,1,6,210,2,1,1,2
214190,2.47806784618323,27,2,1,1,1,4,210,2,0,0,2
427313,0.99661216834888,28,2,1,1,1,4,10,1,0,0,1
220772,1.32284719297921,70,1,4,1,1,6,210,2,2,2,1
228699,1.50302532647701,83,2,3,4,2,6,10,1,0,0,1
105227,1.77932722305625,19,1,1,1,2,3,220,4,2,2,4
502155,1.46885502734845,22,1,1,1,2,3,220,4,2,2,3
405661,0.65408924755426,38,2,1,1,1,4,10,1,1,1,1
427596,1.15654181738442,16,2,1,1,2,2,220,4,0,0,3
312124,1.85713015091651,26,1,1,1,2,4,220,4,1,1,3
325019,0.86191283160656,19,1,1,1,1,3,220,4,1,1,4
208678,1.28004236563656,42,2,2,1,1,4,220,4,2,2,2
222081,1.24907329790205,37,1,2,1,1,4,220,6,2,2,1
510978,1.07306671853397,33,1,2,1,1,4,220,4,1,1,2
426515,1.64241428894844,17,2,1,3,2,2,220,8,4,4,7
216781,0.76934099883631,33,2,1,1,1,4,10,1,1,1,1
222261,1.49234455261276,46,2,1,1,1,5,210,2,2,2,2
213256,0.6128895134947,67,2,4,4,1,6,10,1,1,1,1
301335,0.50496460494248,89,1,3,4,2,6,10,1,0,0,1
518024,1.04417546675447,70,1,2,4,1,6,210,2,1,1,1
426778,1.21899638334588,53,1,2,1,1,5,220,3,2,2,1
518124,2.02588059957665,47,2,2,1,1,5,220,6,5,5,2
401236,1.19831176207394,86,2,2,4,1,6,210,2,1,1,2
502073,1.6017500683968,10,1,1,5,2,1,220,4,2,2,3
217746,0.64209103715514,52,2,2,2,1,5,220,4,2,2,2
406511,1.87592122168226,28,2,1,1,1,4,210,2,1,1,2
224022,3.82505265329518,18,1,1,3,2,3,230,2,0,0,2
100010,0.69145791831936,62,2,2,2,1,5,210,2,2,2,2
312633,1.06754111887745,51,2,3,1,1,5,230,3,1,1,1
429319,0.60873786050673,8,2,1,5,2,1,220,5,2,2,5
310178,1.70147493669907,58,1,2,1,1,5,220,3,2,2,1
406509,1.15269949111036,42,2,4,1,1,4,30,3,1,1,2
425232,1.25645382015665,81,1,2,4,1,6,210,2,1,1,1
329452,1.82091471743268,57,1,4,2,1,5,10,1,1,1,1
215331,1.78452915976952,55,1,2,1,1,5,220,3,1,1,1
420862,0.95736565671115,37,1,2,1,1,4,10,1,1,1,1
108285,0.99188696285131,70,1,2,4,1,6,210,2,1,1,1
321081,0.65918936648977,84,1,3,4,2,6,10,1,0,0,1
418704,1.12211280804007,55,2,4,2,2,5,30,3,0,0,1
323445,0.6205198716878,34,1,2,1,1,4,220,5,0,0,2
509569,2.00118084751159,37,2,2,1,1,4,220,3,1,1,2
220606,3.25055711456852,13,2,1,5,2,1,220,3,0,0,3
512874,1.21766235435064,58,2,4,1,1,5,210,2,3,3,2
517079,0.9052266195441,62,1,2,1,1,5,220,3,0,0,1
316882,1.95521097107701,16,1,1,1,2,2,220,4,2,2,4
510494,1.6155082690041,51,1,2,1,1,5,220,4,4,4,1
111573,0.97203943098938,54,1,2,1,1,5,210,2,1,1,2
407661,2.1719883111457,27,1,2,1,1,4,220,4,1,1,1
202410,0.6689637524383,62,1,2,1,1,5,210,2,1,1,1
227658,0.78167943360467,21,2,1,1,1,3,220,4,2,2,3
303190,3.60520459724492,29,1,2,1,1,4,30,6,2,2,3
510689,2.33953335529956,8,2,1,5,2,1,220,4,1,1,3
427551,1.41597804752239,14,2,1,5,2,1,220,5,2,2,3
207843,1.30556877518141,37,2,1,1,1,4,220,3,2,2,1
504490,1.47318293313881,43,2,2,1,1,4,220,5,2,2,1
319870,0.90242277920405,92,2,1,4,2,6,10,1,0,0,1
515214,0.38589361773452,59,1,4,1,1,5,10,1,1,1,1
102507,1.43515000849751,37,1,2,1,1,4,210,2,0,0,1
517334,0.60472042408271,33,1,2,1,1,4,220,4,2,2,2
308700,1.31026277693717,10,1,1,5,2,1,220,4,1,1,3
401341,0.68907741626191,89,1,3,4,1,6,10,1,1,1,1
202480,0.87879220839401,63,1,4,4,1,5,210,2,1,1,2
515145,1.64104170378675,25,2,2,1,1,4,210,2,1,1,2
321068,1.86401019003248,62,1,2,1,1,5,220,4,2,2,1
217846,0.51851414536709,83,2,3,4,2,6,10,1,0,0,1
407224,0.83253019089781,42,2,4,1,1,4,220,4,1,1,2
326259,0.68573830382177,75,1,1,4,1,6,30,2,2,2,1
512524,2.81133952129464,25,2,1,2,2,4,210,2,0,0,1
325735,0.51099146206393,19,2,1,1,2,3,220,5,1,1,3
205795,2.80464472622844,25,2,1,1,2,4,30,2,0,0,2
514503,1.63192707626519,30,1,1,1,1,4,210,2,0,0,2
228299,0.939611544363,31,1,1,1,1,4,10,1,1,1,1
218432,2.69320850506496,49,1,2,1,1,5,220,6,2,2,1
430063,2.45403066361651,37,1,2,1,1,4,210,2,1,1,1
105135,0.36929990919305,72,2,4,4,1,6,10,1,1,1,1
410156,0.53016250094935,87,2,3,4,2,6,10,1,0,0,1
210944,0.55237436029372,67,2,2,4,1,6,210,2,1,1,1
204845,2.33246260705677,39,1,1,2,1,4,210,2,0,0,1
419437,0.96261643784706,76,1,2,4,1,6,210,2,1,1,1
207854,1.03024148612953,59,2,3,1,1,5,230,2,2,2,1
426783,2.12384702523187,9,1,1,5,2,1,220,5,1,1,3
210147,1.93028905904411,36,1,1,1,1,4,210,2,2,2,2
314870,1.46505680829713,41,1,1,1,1,4,10,1,3,3,1
428593,0.53367667607669,16,1,1,1,2,2,220,4,3,3,3
112528,0.8713235049732,21,1,1,1,1,3,220,5,6,5,4
426931,0.83778029375443,49,1,2,1,1,5,220,5,1,1,1
412280,2.85483656310129,53,1,2,1,1,5,220,4,2,2,1
218312,1.72487284529332,58,1,2,1,1,5,220,3,2,2,1
419050,0.996825399689,68,2,2,4,1,6,210,2,1,1,1
321465,1.14693119538189,59,2,4,1,1,5,230,2,2,2,1
509727,2.51902057312693,25,1,1,1,2,4,30,3,0,0,2
309014,0.70217043163427,57,2,1,1,1,5,210,2,1,1,2
309314,0.71231511435926,60,2,2,1,1,5,210,2,2,2,2
325891,0.53232515762441,53,1,1,1,1,5,10,1,1,1,1
413460,3.02179119699505,14,2,1,5,2,1,220,6,2,2,5
514280,2.38393744509498,25,1,1,1,1,4,220,4,3,3,3
110553,1.13198188205541,27,1,2,1,1,4,210,2,1,1,1
220251,1.37159513169413,42,2,1,1,1,4,10,1,1,1,1
307985,0.61576214043798,71,1,3,4,2,6,10,1,0,0,1
219800,0.90578374320409,93,2,3,4,2,6,10,1,0,0,1
207006,1.13226766935748,13,2,1,5,2,1,220,5,3,3,3
229582,2.50825879255475,42,1,2,1,1,4,220,3,1,1,1
307212,2.1112894109825,42,2,2,1,1,4,210,2,1,1,1
514701,2.56185674900086,43,2,2,2,1,4,220,3,1,1,2
503629,0.57251242548771,11,2,1,5,2,1,220,4,2,2,3
416844,2.27126230732582,41,2,1,1,1,4,210,2,1,1,1
311574,2.33290957531465,42,1,2,1,1,4,220,4,2,2,1
429543,0.48144056266132,46,2,1,1,1,5,30,2,1,1,1
425723,0.3515479363788,69,1,4,4,1,6,10,1,1,1,1
112795,2.49944981454425,48,1,2,1,1,5,220,3,1,1,1
312319,2.54835881690227,52,1,4,1,1,5,230,3,2,2,1
328790,1.08899232483333,53,2,2,2,1,5,220,3,2,2,2
219620,0.91506513669643,60,1,2,1,1,5,210,2,3,3,1
112466,0.72489602945405,51,2,2,1,1,5,10,1,1,1,1
108773,1.7304027371415,51,2,2,2,2,5,220,3,4,4,2
504855,1.61757967840625,29,2,1,1,1,4,220,3,1,1,2
401687,1.02567771034157,50,1,2,1,1,5,210,2,3,3,1
518780,2.20826765123412,48,2,2,2,2,5,220,3,0,0,2
517739,3.25096032550504,17,1,1,1,2,2,220,4,1,1,3
518281,1.69987436479652,56,2,2,1,1,5,220,3,2,2,2
519839,0.82606316959044,65,2,2,4,1,6,220,3,3,3,2
503791,0.91891508201819,12,2,1,5,2,1,220,4,2,2,3
307278,1.55311764884256,68,2,1,4,2,6,30,2,0,0,1
207346,1.74103318358133,38,1,2,1,1,4,220,4,2,2,1
325590,2.18866564945801,44,1,1,1,1,5,10,1,2,2,1
400500,0.78431630931446,52,1,2,1,1,5,220,4,2,2,1
405085,0.57355710183869,35,2,1,1,1,4,10,1,1,1,1
406854,1.1854652677214,45,1,2,1,1,5,220,4,1,1,1
308773,0.54637706758721,36,2,1,1,1,4,10,1,1,1,1
308575,0.76524142101514,50,1,2,1,2,5,210,2,0,0,1
101348,1.56778792383577,10,1,1,5,2,1,220,4,2,2,4
426667,1.66032502175895,50,2,2,1,1,5,220,3,2,2,2
109728,1.29178046316887,88,2,3,4,2,6,10,1,0,0,1
309701,0.30002006045365,79,2,1,4,2,6,10,1,0,0,1
320695,2.0559242625787,18,2,1,3,2,3,220,4,2,2,3
211438,0.54449040633352,66,2,3,4,1,6,10,1,1,1,1
306676,0.62947570894165,78,2,4,4,1,6,10,1,0,0,1
400829,0.66114112667196,70,2,2,1,1,6,210,2,2,2,2
507812,2.71850468875769,9,1,1,5,2,1,220,5,1,1,5
406218,0.71492276658467,46,1,2,1,1,5,220,3,2,2,2
307153,3.55514313865872,20,2,2,1,2,3,210,2,1,1,2
207862,1.93150704662422,22,1,1,1,1,3,220,3,1,1,3
315572,1.70403373723458,54,1,2,1,1,5,210,2,3,3,1
218889,1.8258996156514,7,1,1,5,2,1,220,5,0,0,5
420317,3.06523709127507,54,2,2,1,2,5,220,3,2,2,1
220119,1.88253057432168,41,2,2,2,2,4,220,3,1,1,2
411790,2.03993494168579,40,2,2,1,1,4,220,5,3,3,3
214239,2.74857111188489,33,2,1,1,1,4,210,2,1,1,2
111457,1.05026128114537,28,1,4,1,1,4,220,3,2,2,1
210761,0.36088383378242,81,1,2,4,1,6,210,2,1,1,1
205843,0.78636846730367,31,2,1,1,1,4,10,1,0,0,1
224108,1.24337571588586,78,1,2,4,2,6,210,2,0,0,1
416046,1.29801956905413,48,1,4,1,1,5,10,1,1,1,1
205765,0.70907126017211,41,1,1,1,2,4,10,1,0,0,1
210165,0.9290158592678,81,2,2,4,2,6,210,2,0,0,2
226848,1.14026604212817,14,2,1,5,2,1,230,4,2,2,4
220258,0.88049692216184,48,1,1,1,1,5,10,1,1,1,1
503080,0.92793952102642,6,2,1,5,2,1,220,5,1,1,4
303138,1.39006263930156,78,1,2,4,1,6,210,2,1,1,2
315551,2.85904529217243,72,1,2,4,1,6,220,6,5,5,1
215757,1.89284119084687,11,1,1,5,2,1,220,5,2,2,4
200220,0.89179466042628,10,2,1,5,2,1,30,7,3,3,5
506127,0.97648540846787,31,2,2,1,1,4,220,3,1,1,2
401776,0.83764683635739,37,2,4,2,1,4,230,2,1,1,1
312954,0.57229472400896,30,2,1,1,1,4,10,1,1,1,1
319793,0.69734160561109,69,1,4,4,1,6,10,1,0,0,1
505407,0.87871884914202,33,2,1,1,1,4,230,2,1,1,2
423226,1.17849342690798,16,2,1,3,2,2,220,4,2,2,3
110727,2.64695171145645,17,2,1,1,2,2,220,5,1,1,4
510782,0.98199209017593,39,2,2,1,1,4,220,5,2,2,2
206962,0.99428723616477,68,2,2,4,2,6,210,2,1,1,1
301980,0.29346431292263,46,2,4,1,1,5,10,1,1,1,1
200221,0.77743187822101,12,2,1,5,2,1,220,4,2,2,4
510318,1.70951040570722,37,2,2,1,1,4,220,5,3,3,2
221770,1.47306658228874,91,2,3,4,2,6,10,1,0,0,1
519490,1.59707788589651,88,2,3,4,2,6,10,1,0,0,1
219342,1.18561776485105,11,2,1,5,2,1,220,4,2,2,4
328558,0.80144734920264,35,2,2,1,1,4,220,4,3,3,2
412774,0.49409287242123,65,1,2,1,1,6,210,2,1,1,1
314708,1.00465988626004,14,1,1,5,2,1,220,4,2,2,3
417089,1.06972898019286,42,1,2,1,1,4,220,5,2,2,1
407044,1.84177254064473,24,1,1,1,1,4,230,2,3,3,2
424593,2.13122332969131,15,1,1,3,2,2,220,6,2,2,3
512837,0.97207414874311,72,2,2,4,2,6,210,2,1,1,2
307727,0.80832244139337,35,2,2,1,1,4,220,5,2,2,2
425782,1.18917863433978,21,1,1,1,1,3,220,4,2,2,4
329780,1.09439862509194,44,1,2,1,1,5,220,3,2,2,1
422221,0.45680696912272,43,2,2,1,1,4,220,5,2,2,2
221760,2.5785914980542,52,2,2,1,1,5,220,3,2,2,2
312561,0.6015771617034,9,1,1,5,2,1,220,4,1,1,4
404000,1.45467761928325,46,1,2,1,1,5,220,3,2,2,1
325512,1.48613913919965,51,2,2,2,1,5,210,2,2,2,2
318640,1.63500146453452,17,2,1,1,2,2,230,3,0,0,3
423243,1.61464238733521,22,2,1,1,1,3,30,2,0,0,2
317378,1.44858237985069,30,1,1,1,1,4,30,4,3,3,1
508816,1.82873104986193,8,2,1,5,2,1,220,5,1,1,3
308565,2.39608375706204,25,2,1,1,1,4,210,2,0,0,2
208686,1.57413270424293,20,1,1,1,2,3,220,4,2,2,3
428554,0.43830517156722,52,1,2,1,1,5,210,2,1,1,2
516464,1.77822272297443,28,1,1,1,1,4,220,4,2,2,3
303398,1.31119407046599,11,1,1,5,2,1,220,4,1,1,3
400290,1.26891959106148,39,2,2,1,1,4,220,4,2,2,2
205100,0.70500454178334,65,2,4,4,1,6,210,2,1,1,2
329374,1.74918882943838,82,2,2,4,2,6,210,2,0,0,2
510181,1.51746811058194,74,1,2,4,1,6,30,3,1,1,1
505007,0.77306104172162,68,2,2,4,1,6,210,2,1,1,2
420169,0.93951527280449,13,1,1,5,2,1,220,5,0,0,5
408130,0.6828168277325,79,1,2,4,1,6,210,2,1,1,1
227308,0.81403114655225,12,2,1,5,2,1,230,3,1,1,3
304157,0.56083191963285,72,2,2,4,2,6,210,2,0,0,2
326030,0.9552419920907,8,2,1,5,2,1,220,5,1,1,3
512469,0.79513285264101,12,2,1,5,2,1,220,4,1,1,4
506848,1.40116797419039,56,1,2,1,1,5,220,4,1,1,1
211113,0.57109989879119,12,2,1,5,2,1,230,3,1,1,3
313648,0.78402585008391,48,1,1,1,1,5,210,2,1,1,1
408120,1.15711593977212,12,1,1,5,2,1,220,5,1,1,3
202245,1.08767676948921,30,1,2,1,1,4,210,2,1,1,1
305468,0.72674126902833,74,1,2,4,1,6,210,2,2,2,1
422168,0.39459783828972,27,2,1,1,1,4,220,4,2,2,3
226961,1.81447814586186,32,2,2,1,2,4,210,2,1,1,2
212255,1.04010791280748,30,1,2,1,1,4,220,3,1,1,1
228910,0.77973350794657,9,2,1,5,2,1,220,4,2,2,4
203384,1.39881338770091,18,1,1,3,2,3,220,5,1,1,4
220183,1.45200961319288,17,2,1,1,2,2,220,4,3,3,4
500731,3.82505265329518,30,1,2,1,1,4,210,2,1,1,2
229205,0.43019639556058,45,2,4,1,1,5,10,1,1,1,1
209215,1.46761356519235,23,1,1,1,1,3,220,5,1,1,4
418679,3.20461165449959,33,1,1,1,1,4,210,2,2,2,1
224715,1.55971932538309,72,1,2,4,1,6,210,2,1,1,1
511429,1.05691032907236,20,2,1,1,1,3,220,5,2,2,4
219705,1.51197582927879,8,1,1,5,2,1,220,5,1,1,3
225599,2.95717504591793,27,1,1,3,1,4,220,5,2,2,4
209105,0.77118694377616,51,1,2,1,1,5,220,4,1,1,1
427877,0.52086234128199,68,2,2,4,2,6,210,2,1,1,1
220820,1.76110537703306,34,2,2,2,1,4,220,3,1,1,2
402909,1.72431218304666,33,2,2,1,1,4,220,4,1,1,2
417923,0.6503166484174,17,2,1,1,2,2,220,5,2,2,4
311580,1.01930023109021,43,2,2,1,1,4,220,4,2,2,2
410971,0.80799472264019,26,2,1,1,1,4,210,2,2,2,2
412549,0.26099889399856,73,2,4,4,1,6,10,1,1,1,1
315758,3.3324632977413,40,2,2,1,1,4,220,4,2,2,2
201870,1.55910135785151,28,1,1,1,1,4,210,2,1,1,1
410311,1.00235490477069,41,1,2,1,1,4,220,3,2,2,1
410507,0.3242721581338,8,2,1,5,2,1,230,3,1,1,2
207132,3.31880779540631,19,1,1,1,1,3,230,3,2,2,3
319854,0.80803899376095,58,2,2,1,1,5,210,2,3,3,2
413145,0.54978188319464,65,1,2,4,1,6,210,2,1,1,1
424399,2.65189962745197,10,2,1,5,2,1,220,6,2,2,6
423802,0.53014814906314,61,1,2,1,1,5,210,2,1,1,1
212504,0.58764677250657,19,1,1,2,1,3,220,5,2,2,4
112476,1.88785439792264,14,1,1,5,2,1,220,6,1,1,3
406760,1.53402551606233,54,2,2,2,1,5,220,3,1,1,2
426155,2.16262801064688,19,1,1,1,1,3,220,5,2,2,3
513726,1.43505439784125,44,2,2,2,1,5,220,4,1,1,2
103744,1.17524520197845,8,1,1,5,2,1,230,3,0,0,2
500277,2.58874694556668,15,2,1,2,2,2,220,4,2,2,4
218077,1.7430239686427,36,2,2,2,2,4,220,4,1,1,1
327494,0.70159664113178,81,1,2,4,1,6,210,2,3,3,1
418628,0.62455946513224,58,2,2,1,2,5,10,1,0,0,1
207961,1.01583027637975,43,2,4,1,1,4,230,3,0,0,1
322458,2.75995850886198,52,1,2,1,1,5,220,5,4,4,2
424512,1.93363021510305,53,1,2,1,2,5,220,5,2,2,2
205036,1.98832077778895,66,1,2,4,2,6,220,3,0,0,1
224798,2.50458040665487,15,2,1,3,2,2,220,6,3,3,3
300904,1.25460131239008,45,2,2,2,1,5,210,2,1,1,2
416915,0.77208303462827,57,1,2,1,1,5,210,2,2,2,1
311711,1.76325953819554,60,1,2,1,1,5,210,2,1,1,1
411706,1.64222464179791,8,2,1,5,2,1,220,7,1,1,6
219070,1.5389933714326,30,2,4,1,1,4,210,2,2,2,2
429104,1.78274512133293,29,1,2,1,1,4,210,2,2,2,1
301602,0.39804918015528,55,1,2,1,1,5,10,1,0,0,1
309216,0.95512626140417,11,1,1,5,2,1,220,4,2,2,4
226664,1.68373361490976,35,1,1,1,1,4,210,2,2,2,1
505288,1.75802569139683,52,1,2,1,1,5,220,3,1,1,2
227086,0.49365556327362,75,2,3,4,1,6,10,1,1,1,1
306683,1.71027843117047,7,1,1,5,2,1,230,2,0,0,2
403867,0.52443929736693,54,2,2,2,1,5,210,2,2,2,2
322716,1.14076521512905,13,1,1,5,2,1,220,4,1,1,3
317377,0.81214348558718,12,2,1,5,2,1,220,3,2,2,3
202943,0.90013459249164,47,1,1,1,1,5,10,1,1,1,1
406295,0.92346974734789,42,1,1,1,1,4,230,3,1,1,1
100058,1.04887446992304,26,2,2,1,1,4,220,3,2,2,2
502069,1.98828340893107,6,2,1,5,2,1,220,5,2,2,3
207490,1.02007444094707,6,2,1,5,2,1,220,4,1,1,3
320182,2.42613650911669,21,2,1,1,1,3,230,3,1,1,2
219699,1.6609155115731,43,1,2,1,1,4,220,6,1,1,1
216381,1.92858690054734,60,1,2,4,1,5,220,3,3,3,1
413822,0.45905334110291,75,1,2,4,2,6,210,2,1,1,1
300987,0.99077199920726,68,2,2,4,2,6,210,2,1,1,2
326713,0.97419719721993,56,1,2,1,1,5,220,4,1,1,1
321030,1.25563155880912,85,2,3,4,1,6,10,1,1,1,1
318367,1.50088903305157,44,1,2,1,1,5,220,4,2,2,1
229005,0.25191613087897,61,2,1,2,1,5,10,1,1,1,1
204307,1.29215760281034,23,2,1,1,1,3,10,1,0,0,1
316445,1.29704780609181,38,1,2,1,1,4,220,4,2,2,1
303034,1.74563754043416,48,1,2,1,1,5,210,2,1,1,1
220272,2.92640279753408,22,2,1,1,1,3,230,3,1,1,2
324614,0.7408930873664,53,2,2,1,1,5,210,2,3,3,2
307871,0.85234765999869,23,2,1,1,1,3,10,1,0,0,1
222714,1.0013224603951,52,2,2,2,2,5,210,2,1,1,2
300080,0.82391131445549,51,2,2,2,2,5,220,4,1,1,2
316521,1.28687415628421,46,2,4,1,1,5,230,3,1,1,1
514412,1.04040538638403,46,2,2,1,1,5,210,2,2,2,2
510494,1.6155082690041,51,1,2,1,1,5,220,4,4,4,1
225396,1.5871178683523,22,2,1,1,2,3,220,5,1,1,3
303435,0.70016016296599,67,1,2,4,1,6,210,2,3,3,1
104273,1.00754322852583,43,2,2,2,1,4,220,5,1,1,2
